Row.ID,Order.Date,Sales,Category,Sub.Category,Region
8923,10/4/16,11.568,Furniture,Furnishings,South
8924,6/11/17,4.572,Office Supplies,Binders,South
8925,1/30/16,1439.968,Technology,Phones,Central
8926,1/30/16,1.728,Office Supplies,Binders,Central
8927,1/30/16,626.1,Furniture,Tables,Central
8928,9/27/15,99.2,Office Supplies,Art,West
8929,4/13/15,609.98,Furniture,Tables,Central
8930,4/13/15,211.372,Furniture,Tables,Central
8931,4/13/15,239.976,Technology,Phones,Central
8932,12/18/17,99.95,Furniture,Furnishings,Central
8933,12/18/17,29.34,Technology,Accessories,Central
8934,3/14/16,16.74,Furniture,Furnishings,Central
8935,8/27/17,12.672,Office Supplies,Paper,East
8936,8/27/17,1119.888,Technology,Accessories,East
8937,12/17/15,204.85,Office Supplies,Art,West
8938,12/17/15,135.984,Technology,Phones,West
8939,12/17/15,16.4,Office Supplies,Art,West
8940,12/17/15,92.96,Office Supplies,Binders,West
8941,8/22/14,7.632,Office Supplies,Supplies,South
8942,11/3/16,4.158,Office Supplies,Binders,West
8943,11/3/16,179.991,Technology,Machines,West
8944,10/10/17,239.358,Furniture,Chairs,Central
8945,12/7/14,164.88,Office Supplies,Paper,West
8946,11/15/14,10.95,Office Supplies,Supplies,West
8947,12/24/17,19.44,Office Supplies,Paper,East
8948,12/24/17,12.3,Office Supplies,Binders,East
8949,12/24/14,13.97,Office Supplies,Appliances,West
8950,12/22/17,934.956,Furniture,Tables,South
8951,12/22/17,46.864,Technology,Accessories,South
8952,12/22/17,26.16,Office Supplies,Storage,South
8953,12/22/17,23.128,Office Supplies,Art,South
8954,12/22/17,59.24,Office Supplies,Appliances,South
8955,8/8/14,155.456,Furniture,Bookcases,South
8956,9/20/14,8.56,Office Supplies,Paper,West
8957,12/25/17,21.0,Furniture,Furnishings,South
8958,12/25/17,120.0,Technology,Machines,South
8959,11/25/17,299.96,Technology,Phones,Central
8960,11/25/17,67.84,Office Supplies,Appliances,Central
8961,11/25/17,853.93,Furniture,Chairs,Central
8962,11/25/17,18.688,Office Supplies,Art,Central
8963,11/5/16,273.96,Furniture,Furnishings,South
8964,11/5/16,89.97,Technology,Accessories,South
8965,11/5/16,756.8,Furniture,Furnishings,South
8966,11/6/17,1.248,Office Supplies,Binders,Central
8967,11/3/16,72.0,Technology,Accessories,East
8968,11/3/16,470.155,Furniture,Chairs,East
8969,12/30/14,39.128,Office Supplies,Storage,South
8970,12/2/17,19.728,Office Supplies,Art,East
8971,12/2/17,151.188,Technology,Phones,East
8972,3/24/17,271.764,Furniture,Chairs,East
8973,11/19/14,47.496,Technology,Accessories,East
8974,4/25/17,344.981,Furniture,Bookcases,West
8975,11/23/17,36.288,Office Supplies,Paper,Central
8976,11/23/17,78.304,Office Supplies,Paper,Central
8977,11/23/17,127.785,Furniture,Tables,Central
8978,11/23/17,6.104,Office Supplies,Binders,Central
8979,11/3/14,5.76,Office Supplies,Binders,East
8980,10/19/15,1.72,Office Supplies,Binders,Central
8981,2/6/14,8.952,Office Supplies,Binders,Central
8982,3/6/16,2.334,Office Supplies,Appliances,Central
8983,3/6/16,1.728,Office Supplies,Binders,Central
8984,3/6/16,159.04,Furniture,Furnishings,Central
8985,3/6/16,145.98,Furniture,Tables,Central
8986,12/3/15,77.952,Furniture,Furnishings,South
8987,12/3/15,95.97,Office Supplies,Binders,South
8988,12/3/15,105.584,Technology,Phones,South
8989,12/3/15,9.344,Office Supplies,Art,South
8990,12/24/15,9.68,Furniture,Furnishings,Central
8991,12/24/15,4899.93,Technology,Copiers,Central
8992,10/1/17,104.75,Technology,Accessories,West
8993,10/16/17,18.528,Technology,Accessories,South
8994,10/16/17,1875.258,Furniture,Tables,South
8995,8/15/14,91.36,Office Supplies,Paper,South
8996,8/15/14,152.24,Office Supplies,Appliances,South
8997,11/11/17,35.184,Technology,Phones,Central
8998,3/20/17,56.704,Office Supplies,Paper,Central
8999,3/20/17,274.064,Office Supplies,Paper,Central
9000,5/13/17,458.43,Furniture,Chairs,East
9001,6/22/14,8.226,Office Supplies,Binders,West
9002,12/2/14,5.95,Technology,Accessories,South
9003,12/2/14,15.24,Office Supplies,Paper,South
9004,4/5/15,239.94,Technology,Accessories,West
9005,4/5/15,23.84,Office Supplies,Art,West
9006,11/18/17,92.52,Office Supplies,Storage,Central
9007,11/18/17,37.76,Office Supplies,Storage,Central
9008,11/18/17,7.38,Office Supplies,Labels,Central
9009,11/18/17,5.82,Furniture,Furnishings,Central
9010,7/12/17,3.816,Office Supplies,Paper,East
9011,5/19/17,26.16,Office Supplies,Binders,South
9012,12/20/15,100.8,Technology,Accessories,Central
9013,2/21/16,135.8,Furniture,Furnishings,East
9014,3/18/17,13.9,Office Supplies,Art,West
9015,3/18/17,19.4,Office Supplies,Envelopes,West
9016,12/17/16,13.488,Office Supplies,Binders,West
9017,12/17/16,11.416,Office Supplies,Binders,West
9018,3/26/16,17.64,Office Supplies,Paper,West
9019,3/26/16,17.04,Office Supplies,Binders,West
9020,12/16/14,99.98,Technology,Accessories,South
9021,12/16/14,29.46,Furniture,Furnishings,South
9022,11/15/15,166.92,Office Supplies,Binders,East
9023,8/22/16,98.328,Furniture,Furnishings,West
9024,6/29/15,117.882,Furniture,Chairs,East
9025,6/26/16,20.97,Technology,Accessories,East
9026,6/26/16,139.96,Technology,Accessories,East
9027,6/26/16,37.74,Furniture,Furnishings,East
9028,9/17/16,14.82,Furniture,Furnishings,East
9029,9/17/16,191.82,Furniture,Furnishings,East
9030,7/18/14,13.904,Office Supplies,Binders,East
9031,9/1/17,314.6,Office Supplies,Appliances,West
9032,9/1/17,283.56,Furniture,Tables,West
9033,6/22/17,487.96,Furniture,Chairs,Central
9034,9/2/14,1793.98,Office Supplies,Binders,South
9035,10/1/15,2.992,Office Supplies,Binders,Central
9036,10/1/15,108.768,Technology,Accessories,Central
9037,4/7/15,25.92,Office Supplies,Paper,East
9038,4/7/15,22.58,Office Supplies,Storage,East
9039,11/21/17,55.176,Technology,Phones,Central
9040,12/17/16,9892.74,Office Supplies,Binders,Central
9041,9/19/14,73.915,Furniture,Tables,West
9042,9/28/14,337.088,Furniture,Furnishings,South
9043,9/22/15,61.44,Office Supplies,Appliances,West
9044,11/7/16,479.97,Technology,Accessories,West
9045,12/16/17,5.984,Office Supplies,Binders,West
9046,12/16/17,189.95,Technology,Accessories,West
9047,12/16/17,149.95,Technology,Accessories,West
9048,12/16/17,29.95,Office Supplies,Art,West
9049,12/16/17,44.4,Office Supplies,Labels,West
9050,9/21/14,66.03,Office Supplies,Art,East
9051,5/18/15,10.86,Office Supplies,Paper,West
9052,3/26/14,3.36,Office Supplies,Art,West
9053,3/26/14,27.936,Office Supplies,Binders,West
9054,3/26/14,28.784,Technology,Phones,West
9055,9/22/17,21.96,Office Supplies,Supplies,West
9056,9/12/15,21.98,Technology,Accessories,West
9057,11/2/15,2621.322,Furniture,Chairs,East
9058,10/20/15,74.76,Furniture,Furnishings,West
9059,10/20/15,364.776,Furniture,Tables,West
9060,6/14/16,1115.17,Furniture,Tables,West
9061,11/20/15,89.696,Office Supplies,Binders,West
9062,11/20/15,50.12,Office Supplies,Labels,West
9063,2/28/16,36.48,Office Supplies,Fasteners,East
9064,10/14/14,322.192,Office Supplies,Paper,Central
9065,10/14/14,2.946,Office Supplies,Binders,Central
9066,10/14/14,19.136,Office Supplies,Paper,Central
9067,5/26/17,23.08,Technology,Accessories,South
9068,2/4/16,90.48,Technology,Phones,East
9069,9/2/16,215.976,Furniture,Chairs,West
9070,9/2/16,65.94,Office Supplies,Envelopes,West
9071,12/4/17,11.352,Furniture,Furnishings,East
9072,6/12/15,24.56,Office Supplies,Storage,Central
9073,9/4/16,16.56,Office Supplies,Envelopes,Central
9074,9/4/16,279.95,Technology,Accessories,Central
9075,4/21/14,828.84,Office Supplies,Storage,South
9076,11/5/15,7.218,Office Supplies,Binders,East
9077,11/5/15,27.2,Office Supplies,Supplies,East
9078,11/3/14,89.97,Technology,Accessories,Central
9079,2/16/16,318.08,Furniture,Furnishings,South
9080,2/16/16,5.8,Office Supplies,Binders,South
9081,9/11/17,143.952,Technology,Phones,West
9082,9/11/17,19.44,Office Supplies,Paper,West
9083,11/2/17,5.56,Office Supplies,Art,South
9084,2/6/15,146.73,Office Supplies,Storage,South
9085,2/6/15,29.9,Office Supplies,Paper,South
9086,9/10/16,276.784,Office Supplies,Binders,West
9087,9/26/16,93.032,Office Supplies,Appliances,Central
9088,9/26/16,454.965,Furniture,Chairs,Central
9089,12/15/15,246.168,Technology,Phones,South
9090,9/17/16,295.4,Office Supplies,Storage,East
9091,10/13/17,348.56,Office Supplies,Storage,South
9092,6/28/15,15.552,Office Supplies,Paper,East
9093,6/28/15,482.94,Furniture,Bookcases,East
9094,6/1/15,299.98,Technology,Phones,Central
9095,6/1/15,403.68,Office Supplies,Binders,Central
9096,6/1/15,41.9,Technology,Phones,Central
9097,6/1/15,28.91,Office Supplies,Labels,Central
9098,4/12/14,32.4,Office Supplies,Paper,Central
9099,10/12/17,369.544,Technology,Phones,Central
9100,10/12/17,10.368,Office Supplies,Paper,Central
9101,10/12/17,791.88,Technology,Accessories,Central
9102,11/7/15,23.64,Office Supplies,Art,Central
9103,11/7/15,84.784,Office Supplies,Storage,Central
9104,11/7/15,64.96,Furniture,Furnishings,Central
9105,11/7/15,32.06,Office Supplies,Binders,Central
9106,11/7/15,177.648,Office Supplies,Storage,Central
9107,11/7/15,287.91,Technology,Machines,Central
9108,5/25/15,22.368,Office Supplies,Supplies,Central
9109,5/25/15,32.368,Office Supplies,Paper,Central
9110,5/25/15,207.984,Technology,Accessories,Central
9111,10/13/14,36.4,Office Supplies,Envelopes,South
9112,10/13/14,22.96,Technology,Accessories,South
9113,10/13/14,315.2,Office Supplies,Storage,South
9114,10/13/14,15.18,Office Supplies,Binders,South
9115,2/7/16,623.96,Technology,Phones,West
9116,1/19/17,429.6,Technology,Phones,East
9117,1/19/17,31.968,Furniture,Furnishings,East
9118,1/19/17,887.271,Furniture,Chairs,East
9119,1/19/17,21.696,Office Supplies,Paper,East
9120,6/6/16,22.05,Office Supplies,Labels,West
9121,6/6/16,99.9,Office Supplies,Paper,West
9122,3/18/17,90.86,Office Supplies,Appliances,West
9123,11/24/17,7.78,Office Supplies,Paper,West
9124,11/26/16,78.759,Office Supplies,Binders,East
9125,8/18/16,9.552,Furniture,Furnishings,Central
9126,8/18/16,5.344,Furniture,Furnishings,Central
9127,11/28/15,8.28,Office Supplies,Art,West
9128,5/25/17,50.136,Office Supplies,Storage,Central
9129,9/4/17,88.074,Office Supplies,Binders,West
9130,3/24/16,301.47,Furniture,Bookcases,East
9131,3/24/16,18.656,Office Supplies,Art,East
9132,5/28/17,27.46,Furniture,Furnishings,East
9133,5/28/17,125.13,Office Supplies,Appliances,East
9134,8/31/15,555.96,Technology,Phones,West
9135,4/12/16,129.552,Office Supplies,Storage,South
9136,4/12/16,51.984,Office Supplies,Storage,South
9137,4/12/16,10.272,Office Supplies,Paper,South
9138,2/2/14,18.336,Office Supplies,Binders,South
9139,2/2/14,180.96,Technology,Phones,South
9140,9/2/14,475.944,Technology,Accessories,Central
9141,9/30/17,159.98,Technology,Accessories,West
9142,9/5/16,43.6,Technology,Phones,East
9143,5/20/17,8.288,Office Supplies,Binders,West
9144,5/20/17,1123.128,Technology,Phones,West
9145,5/20/17,64.9,Office Supplies,Appliances,West
9146,9/20/15,2.808,Office Supplies,Binders,Central
9147,1/23/16,99.98,Technology,Accessories,East
9148,1/23/16,8.04,Office Supplies,Art,East
9149,1/23/16,1564.29,Office Supplies,Storage,East
9150,6/1/14,138.56,Office Supplies,Binders,Central
9151,6/1/14,65.52,Office Supplies,Appliances,Central
9152,9/24/15,14.576,Office Supplies,Art,West
9153,9/24/15,23.2,Technology,Accessories,West
9154,9/24/15,16.464,Office Supplies,Art,West
9155,8/1/16,19.312,Furniture,Furnishings,East
9156,1/23/14,40.08,Office Supplies,Paper,West
9157,8/4/14,101.96,Office Supplies,Appliances,East
9158,8/4/14,259.74,Office Supplies,Paper,East
9159,8/4/14,255.42,Technology,Accessories,East
9160,8/9/16,4.338,Office Supplies,Binders,South
9161,8/9/16,11.88,Office Supplies,Binders,South
9162,12/8/16,405.86,Furniture,Bookcases,Central
9163,12/8/16,680.01,Furniture,Chairs,Central
9164,6/8/15,2.376,Technology,Accessories,Central
9165,6/8/15,143.128,Office Supplies,Appliances,Central
9166,6/24/16,4476.8,Technology,Machines,West
9167,6/24/16,104.85,Office Supplies,Paper,West
9168,6/24/16,241.44,Office Supplies,Appliances,West
9169,3/15/16,319.76,Office Supplies,Paper,South
9170,3/15/16,45.68,Office Supplies,Paper,South
9171,12/1/16,31.96,Furniture,Furnishings,West
9172,12/1/16,47.9,Office Supplies,Paper,West
9173,12/1/16,1112.94,Office Supplies,Storage,West
9174,12/1/16,22.92,Office Supplies,Envelopes,West
9175,6/12/17,71.976,Technology,Phones,West
9176,6/12/17,19.44,Office Supplies,Paper,West
9177,3/19/16,31.086,Office Supplies,Binders,South
9178,11/14/16,13.98,Technology,Phones,East
9179,11/14/16,23.65,Office Supplies,Art,East
9180,8/7/17,707.88,Technology,Phones,West
9181,8/7/17,11.952,Office Supplies,Binders,West
9182,8/7/17,31.128,Office Supplies,Binders,West
9183,8/7/17,55.76,Technology,Accessories,West
9184,8/7/17,24.56,Office Supplies,Paper,West
9185,8/7/17,51.75,Furniture,Furnishings,West
9186,8/7/17,207.184,Furniture,Chairs,West
9187,8/7/17,1473.1,Office Supplies,Appliances,West
9188,8/21/15,3.488,Office Supplies,Supplies,East
9189,8/21/15,21.728,Technology,Accessories,East
9190,8/21/15,663.072,Office Supplies,Storage,East
9191,8/21/15,99.588,Office Supplies,Binders,East
9192,8/21/15,49.568,Office Supplies,Paper,East
9193,11/2/15,29.372,Office Supplies,Binders,Central
9194,11/2/15,344.704,Technology,Phones,Central
9195,11/30/14,47.992,Office Supplies,Supplies,West
9196,11/30/14,102.24,Technology,Accessories,West
9197,5/10/14,39.96,Office Supplies,Paper,West
9198,5/10/14,1432.0,Technology,Phones,West
9199,5/10/14,41.04,Office Supplies,Supplies,West
9200,5/10/14,256.784,Furniture,Chairs,West
9201,10/17/16,120.98,Furniture,Bookcases,East
9202,10/17/16,315.98,Office Supplies,Binders,East
9203,10/30/16,28.752,Office Supplies,Binders,East
9204,10/30/16,114.95,Office Supplies,Art,East
9205,12/1/16,23.04,Office Supplies,Art,West
9206,4/21/16,15.48,Office Supplies,Art,East
9207,4/21/16,51.84,Office Supplies,Paper,East
9208,8/3/17,39.816,Technology,Accessories,Central
9209,8/3/17,16.06,Office Supplies,Storage,West
9210,12/11/17,7.28,Office Supplies,Envelopes,Central
9211,12/11/17,5.4,Office Supplies,Binders,Central
9212,3/14/15,19.44,Office Supplies,Paper,West
9213,12/8/14,39.88,Furniture,Furnishings,West
9214,12/8/14,79.44,Furniture,Furnishings,West
9215,9/30/17,20.664,Office Supplies,Labels,East
9216,11/21/16,32.4,Office Supplies,Paper,West
9217,11/24/17,13.762,Office Supplies,Appliances,Central
9218,11/14/17,15.28,Office Supplies,Envelopes,Central
9219,8/16/15,44.688,Office Supplies,Storage,East
9220,8/16/15,301.47,Furniture,Bookcases,East
9221,10/13/17,11.07,Office Supplies,Labels,South
9222,10/13/17,1504.52,Furniture,Tables,South
9223,10/13/17,25.92,Office Supplies,Paper,South
9224,11/4/17,7.536,Office Supplies,Binders,Central
9225,11/4/17,1.408,Office Supplies,Binders,Central
9226,11/4/17,4.144,Office Supplies,Binders,Central
9227,11/4/17,52.752,Office Supplies,Storage,Central
9228,3/19/17,381.36,Office Supplies,Appliances,West
9229,11/3/14,6.72,Office Supplies,Art,West
9230,7/23/17,15.192,Office Supplies,Binders,West
9231,7/23/17,58.32,Office Supplies,Paper,West
9232,12/27/14,946.764,Office Supplies,Binders,West
9233,9/2/16,94.68,Furniture,Furnishings,West
9234,9/2/16,23.67,Office Supplies,Storage,West
9235,9/2/16,1091.168,Technology,Phones,West
9236,9/2/16,18.69,Office Supplies,Art,West
9237,9/2/16,568.728,Furniture,Tables,West
9238,9/2/16,7.312,Office Supplies,Binders,West
9239,2/11/17,147.568,Furniture,Furnishings,East
9240,10/27/17,56.784,Office Supplies,Paper,South
9241,10/27/17,5.607,Office Supplies,Binders,South
9242,10/27/17,6.576,Office Supplies,Art,South
9243,7/9/14,14.304,Office Supplies,Binders,West
9244,7/9/14,119.833,Furniture,Bookcases,West
9245,7/9/14,5.56,Office Supplies,Art,West
9246,7/9/14,32.4,Office Supplies,Paper,West
9247,5/22/17,9.84,Office Supplies,Art,West
9248,5/22/17,2.78,Office Supplies,Art,West
9249,11/10/16,3.64,Office Supplies,Binders,East
9250,11/10/16,881.93,Technology,Phones,East
9251,12/2/16,115.84,Office Supplies,Binders,Central
9252,3/2/17,107.648,Office Supplies,Binders,West
9253,9/23/17,199.95,Technology,Accessories,South
9254,9/23/17,12.96,Office Supplies,Paper,South
9255,2/11/14,60.89,Furniture,Chairs,Central
9256,2/11/14,14.94,Office Supplies,Labels,Central
9257,2/11/14,9.64,Office Supplies,Binders,Central
9258,2/11/14,332.94,Furniture,Furnishings,Central
9259,2/11/14,51.9,Office Supplies,Binders,Central
9260,2/11/14,64.96,Office Supplies,Storage,Central
9261,11/11/17,25.5,Office Supplies,Supplies,Central
9262,9/2/17,215.976,Furniture,Chairs,West
9263,10/9/15,389.97,Furniture,Chairs,Central
9264,10/9/15,269.91,Office Supplies,Appliances,Central
9265,11/24/17,11.673,Office Supplies,Binders,South
9266,11/24/17,64.848,Office Supplies,Envelopes,South
9267,2/8/14,14.56,Furniture,Furnishings,West
9268,9/25/15,102.582,Furniture,Chairs,East
9269,9/25/15,20.04,Office Supplies,Paper,East
9270,8/21/17,32.088,Office Supplies,Binders,East
9271,8/21/17,4305.552,Office Supplies,Binders,East
9272,5/12/16,10.02,Furniture,Furnishings,East
9273,5/12/16,631.96,Technology,Phones,East
9274,9/2/17,1577.94,Office Supplies,Binders,South
9275,10/10/14,255.85,Office Supplies,Art,West
9276,5/26/16,184.704,Office Supplies,Storage,South
9277,5/26/16,47.92,Technology,Accessories,South
9278,12/1/17,15.936,Office Supplies,Labels,East
9279,12/1/17,8.001,Office Supplies,Binders,East
9280,12/1/17,398.972,Furniture,Chairs,East
9281,9/20/16,163.88,Furniture,Bookcases,West
9282,9/11/17,67.9,Office Supplies,Appliances,South
9283,12/30/16,72.224,Office Supplies,Paper,South
9284,9/2/17,11.696,Office Supplies,Labels,West
9285,11/18/14,392.94,Furniture,Chairs,Central
9286,11/21/15,18.176,Furniture,Furnishings,South
9287,6/19/17,6.888,Office Supplies,Binders,Central
9288,6/19/17,457.485,Furniture,Tables,Central
9289,11/30/17,1079.316,Furniture,Chairs,East
9290,4/23/14,48.91,Office Supplies,Paper,West
9291,9/23/14,9.84,Office Supplies,Art,East
9292,9/23/14,34.5,Office Supplies,Binders,East
9293,3/2/17,0.556,Office Supplies,Binders,Central
9294,11/17/17,43.8,Office Supplies,Binders,East
9295,5/28/17,13.872,Office Supplies,Paper,East
9296,5/28/17,115.96,Furniture,Bookcases,East
9297,4/18/15,41.424,Technology,Accessories,Central
9298,4/18/15,244.768,Technology,Phones,Central
9299,4/18/15,74.352,Office Supplies,Art,Central
9300,4/18/15,4.312,Office Supplies,Binders,Central
9301,4/18/15,56.686,Furniture,Chairs,Central
9302,4/18/15,97.968,Technology,Phones,Central
9303,4/18/15,7.872,Office Supplies,Art,Central
9304,4/18/15,15.552,Office Supplies,Paper,Central
9305,4/18/15,1.476,Office Supplies,Binders,Central
9306,9/19/15,8.4,Office Supplies,Art,West
9307,3/25/14,6.56,Office Supplies,Art,West
9308,3/25/14,14.88,Office Supplies,Art,West
9309,3/25/14,45.48,Technology,Accessories,West
9310,3/25/14,25.44,Office Supplies,Art,West
9311,8/26/16,146.688,Office Supplies,Binders,East
9312,3/6/17,4.928,Office Supplies,Labels,Central
9313,3/6/17,63.488,Office Supplies,Art,Central
9314,11/11/15,418.32,Office Supplies,Storage,Central
9315,11/11/15,123.858,Office Supplies,Appliances,Central
9316,4/5/16,118.782,Technology,Phones,East
9317,4/5/16,769.184,Office Supplies,Supplies,East
9318,2/21/17,47.904,Technology,Accessories,Central
9319,7/20/17,13.36,Office Supplies,Paper,East
9320,7/20/17,163.764,Furniture,Chairs,East
9321,7/20/17,183.92,Furniture,Furnishings,East
9322,11/4/16,11.376,Furniture,Furnishings,Central
9323,11/4/16,66.112,Furniture,Furnishings,Central
9324,9/23/17,211.04,Office Supplies,Paper,West
9325,9/23/17,594.816,Furniture,Chairs,West
9326,9/23/17,72.96,Office Supplies,Binders,West
9327,9/7/17,80.96,Furniture,Furnishings,West
9328,9/7/17,455.712,Technology,Phones,West
9329,9/7/17,25.98,Office Supplies,Art,West
9330,11/28/15,45.28,Office Supplies,Appliances,West
9331,11/12/15,15.56,Office Supplies,Envelopes,East
9332,9/29/16,859.2,Technology,Phones,West
9333,9/11/17,195.68,Office Supplies,Appliances,South
9334,9/11/17,14.2,Office Supplies,Fasteners,South
9335,5/1/17,314.352,Furniture,Bookcases,South
9336,5/1/17,4.608,Office Supplies,Labels,South
9337,9/16/17,17.9,Office Supplies,Fasteners,West
9338,10/19/14,2.992,Office Supplies,Binders,West
9339,10/19/14,20.064,Office Supplies,Binders,West
9340,10/19/14,146.73,Office Supplies,Paper,West
9341,10/19/14,18.75,Office Supplies,Labels,West
9342,10/19/14,117.576,Technology,Phones,West
9343,3/13/16,51.184,Office Supplies,Binders,West
9344,2/17/17,455.97,Furniture,Tables,East
9345,2/17/17,5.715,Office Supplies,Binders,East
9346,2/17/17,57.594,Technology,Phones,East
9347,2/17/17,30.144,Furniture,Furnishings,East
9348,2/17/17,899.43,Furniture,Chairs,East
9349,12/22/16,842.72,Furniture,Furnishings,West
9350,12/22/16,41.96,Furniture,Furnishings,West
9351,9/23/16,13.216,Office Supplies,Binders,West
9352,9/23/16,184.752,Furniture,Chairs,West
9353,9/24/17,520.464,Furniture,Chairs,Central
9354,9/24/17,11.424,Office Supplies,Paper,Central
9355,12/1/15,19.44,Office Supplies,Paper,Central
9356,12/1/15,3.64,Office Supplies,Art,Central
9357,12/1/15,18.54,Office Supplies,Paper,Central
9358,1/25/16,43.12,Office Supplies,Binders,East
9359,1/25/16,313.722,Furniture,Tables,East
9360,1/25/16,45.98,Furniture,Furnishings,East
9361,1/25/16,428.68,Office Supplies,Storage,East
9362,3/21/17,30.576,Office Supplies,Binders,West
9363,3/21/17,13.02,Office Supplies,Fasteners,West
9364,3/21/17,22.14,Furniture,Furnishings,West
9365,3/21/17,359.32,Office Supplies,Storage,West
9366,8/22/14,11.56,Office Supplies,Paper,Central
9367,6/8/14,68.48,Office Supplies,Binders,East
9368,6/8/14,1676.88,Office Supplies,Storage,East
9369,4/7/16,37.94,Office Supplies,Paper,East
9370,11/7/17,272.97,Furniture,Chairs,East
9371,5/29/15,41.568,Furniture,Furnishings,East
9372,5/29/15,317.058,Furniture,Chairs,East
9373,5/29/15,8.04,Office Supplies,Fasteners,East
9374,5/7/17,419.944,Technology,Phones,West
9375,6/5/16,61.38,Office Supplies,Supplies,West
9376,12/14/15,50.0,Technology,Accessories,West
9377,12/25/17,31.8,Technology,Accessories,East
9378,12/17/17,32.56,Office Supplies,Storage,Central
9379,5/10/16,7.072,Office Supplies,Envelopes,Central
9380,12/23/14,45.528,Office Supplies,Paper,South
9381,12/23/14,64.784,Furniture,Chairs,South
9382,12/23/14,424.272,Office Supplies,Storage,South
9383,12/23/14,1.344,Office Supplies,Art,South
9384,12/23/14,83.92,Office Supplies,Storage,South
9385,8/11/17,25.92,Office Supplies,Paper,East
9386,8/27/17,120.576,Furniture,Furnishings,West
9387,1/19/17,79.92,Office Supplies,Paper,East
9388,1/19/17,12.28,Office Supplies,Paper,East
9389,1/19/17,542.94,Office Supplies,Appliances,East
9390,1/19/17,2.04,Office Supplies,Envelopes,East
9391,6/19/15,228.92,Office Supplies,Storage,Central
9392,3/13/17,7.992,Technology,Phones,Central
9393,10/25/15,582.336,Furniture,Chairs,West
9394,9/20/14,629.95,Technology,Phones,East
9395,9/20/14,631.782,Furniture,Chairs,East
9396,9/20/14,801.568,Furniture,Bookcases,East
9397,9/20/14,75.18,Office Supplies,Labels,East
9398,9/20/14,30.98,Office Supplies,Appliances,East
9399,9/20/14,1349.91,Technology,Phones,East
9400,11/11/16,14.112,Office Supplies,Art,Central
9401,9/16/15,31.12,Office Supplies,Envelopes,South
9402,6/24/14,4.272,Furniture,Furnishings,West
9403,8/12/16,209.148,Furniture,Tables,East
9404,8/12/16,1591.02,Office Supplies,Storage,East
9405,4/13/17,7.92,Office Supplies,Fasteners,East
9406,3/14/14,574.91,Technology,Machines,Central
9407,3/14/14,8.448,Office Supplies,Paper,Central
9408,9/22/17,1071.0,Technology,Accessories,East
9409,9/22/17,12.07,Furniture,Furnishings,East
9410,12/10/17,3.273,Office Supplies,Binders,East
9411,12/10/17,87.92,Furniture,Furnishings,East
9412,3/10/16,104.696,Office Supplies,Storage,West
9413,1/27/15,2803.92,Furniture,Chairs,West
9414,9/26/16,6.816,Office Supplies,Binders,Central
9415,10/18/15,249.584,Technology,Phones,West
9416,10/18/15,17.94,Office Supplies,Paper,West
9417,10/18/15,10.11,Furniture,Furnishings,West
9418,10/27/14,10.368,Office Supplies,Paper,South
9419,10/27/14,11.952,Office Supplies,Paper,South
9420,10/2/17,15.224,Office Supplies,Appliances,Central
9421,10/2/17,21.984,Office Supplies,Appliances,Central
9422,7/23/14,604.752,Technology,Phones,West
9423,7/23/14,40.7,Office Supplies,Supplies,West
9424,7/23/14,302.376,Technology,Phones,West
9425,7/23/14,45.0,Technology,Accessories,West
9426,9/12/14,3785.292,Furniture,Chairs,East
9427,9/15/16,35.4,Office Supplies,Art,West
9428,11/27/14,199.9,Furniture,Furnishings,East
9429,5/11/14,1212.96,Furniture,Chairs,Central
9430,8/28/15,1099.96,Technology,Phones,Central
9431,8/28/15,103.481,Furniture,Tables,Central
9432,6/19/15,5.904,Office Supplies,Labels,East
9433,8/17/15,30.08,Technology,Accessories,West
9434,8/17/15,36.288,Office Supplies,Paper,West
9435,8/17/15,10.272,Office Supplies,Art,West
9436,8/17/15,252.8,Technology,Accessories,West
9437,9/25/15,2.946,Office Supplies,Binders,East
9438,5/26/17,12.96,Office Supplies,Paper,West
9439,7/31/17,285.576,Technology,Phones,East
9440,10/12/14,22.24,Office Supplies,Supplies,Central
9441,5/25/14,14.62,Office Supplies,Paper,East
9442,12/29/14,48.36,Office Supplies,Appliances,East
9443,4/7/17,16.256,Office Supplies,Art,South
9444,4/7/17,219.184,Technology,Phones,South
9445,3/1/15,95.84,Technology,Phones,Central
9446,5/29/15,12.39,Office Supplies,Labels,Central
9447,9/22/16,35.88,Office Supplies,Paper,Central
9448,5/27/17,477.3,Furniture,Furnishings,Central
9449,9/17/16,12.32,Office Supplies,Labels,West
9450,9/8/14,8.608,Office Supplies,Binders,West
9451,6/3/17,136.26,Office Supplies,Storage,West
9452,9/28/15,186.15,Office Supplies,Appliances,West
9453,9/28/15,81.792,Office Supplies,Binders,West
9454,9/28/15,47.19,Office Supplies,Supplies,West
9455,9/28/15,36.784,Technology,Phones,West
9456,6/16/16,91.475,Technology,Machines,South
9457,5/27/17,27.192,Technology,Accessories,South
9458,5/27/17,12.06,Office Supplies,Binders,South
9459,10/9/14,144.6,Office Supplies,Art,West
9460,10/9/14,15.992,Technology,Phones,West
9461,11/17/14,34.44,Office Supplies,Paper,East
9462,10/19/14,321.552,Technology,Phones,West
9463,11/25/17,701.96,Furniture,Chairs,South
9464,2/27/14,19.456,Office Supplies,Art,East
